tube_assembly_id,spec1,spec2,spec3,spec4,spec5,spec6,spec7,spec8,spec9,spec10
TA-05526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05528,SP-0004,SP-0088,NA,NA,NA,NA,NA,NA,NA,NA
TA-05529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05530,SP-0007,SP-0068,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-05531,SP-0004,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05532,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05533,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05534,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05536,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05537,SP-0007,SP-0024,SP-0026,SP-0080,SP-0082,SP-0088,NA,NA,NA,NA
TA-05538,SP-0057,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-05539,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05540,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05542,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-05543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05545,SP-0012,SP-0024,SP-0026,SP-0063,SP-0080,NA,NA,NA,NA,NA
TA-05546,SP-0004,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05549,SP-0007,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA
TA-05550,SP-0050,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA
TA-05551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05560,SP-0004,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05561,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05562,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05563,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05564,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05565,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05573,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05574,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05575,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-05576,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-05577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05581,SP-0063,SP-0068,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05588,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05589,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05591,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05592,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05593,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05594,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05595,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05597,SP-0007,SP-0024,SP-0026,SP-0080,SP-0082,SP-0088,NA,NA,NA,NA
TA-05598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05599,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05605,SP-0004,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05606,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05607,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05608,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05609,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05610,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-05611,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-05612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05613,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA
TA-05614,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA
TA-05615,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA
TA-05616,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA
TA-05617,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA
TA-05618,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA
TA-05619,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA
TA-05620,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA
TA-05621,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA
TA-05622,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA
TA-05623,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA
TA-05624,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA
TA-05625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05631,SP-0007,SP-0024,SP-0026,SP-0080,SP-0082,SP-0088,NA,NA,NA,NA
TA-05632,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0088,NA,NA,NA,NA
TA-05633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05639,SP-0007,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-05640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05642,SP-0004,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05659,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05660,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA,NA
TA-05661,SP-0007,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA
TA-05662,SP-0007,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-05663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05669,SP-0007,SP-0012,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,SP-0088,NA,NA
TA-05670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05685,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05689,SP-0012,SP-0024,SP-0026,SP-0046,SP-0047,SP-0050,SP-0080,NA,NA,NA
TA-05690,SP-0007,SP-0012,SP-0021,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA
TA-05691,SP-0007,SP-0068,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-05692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05697,SP-0007,SP-0024,SP-0026,SP-0080,SP-0088,NA,NA,NA,NA,NA
TA-05698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05702,SP-0004,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-05703,SP-0004,SP-0007,SP-0024,SP-0026,SP-0080,SP-0082,SP-0088,NA,NA,NA
TA-05704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05705,SP-0007,SP-0012,SP-0024,SP-0026,SP-0046,SP-0050,SP-0080,SP-0082,NA,NA
TA-05706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05710,SP-0004,SP-0007,NA,NA,NA,NA,NA,NA,NA,NA
TA-05711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05720,SP-0007,SP-0024,SP-0026,SP-0080,SP-0082,SP-0088,NA,NA,NA,NA
TA-05721,SP-0007,SP-0013,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05722,SP-0007,SP-0012,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,SP-0088,NA,NA
TA-05723,SP-0007,SP-0012,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,SP-0088,NA,NA
TA-05724,SP-0007,SP-0068,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-05725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05729,SP-0004,SP-0013,SP-0024,SP-0026,NA,NA,NA,NA,NA,NA
TA-05730,SP-0007,SP-0070,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-05731,SP-0007,SP-0070,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-05732,SP-0007,SP-0021,SP-0024,SP-0026,SP-0080,SP-0082,SP-0088,NA,NA,NA
TA-05733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05746,SP-0004,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-05747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05752,SP-0007,SP-0024,SP-0026,SP-0080,SP-0082,SP-0088,NA,NA,NA,NA
TA-05753,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05754,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05755,SP-0012,SP-0024,SP-0026,SP-0063,SP-0080,NA,NA,NA,NA,NA
TA-05756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05758,SP-0007,SP-0068,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-05759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05762,SP-0007,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA,NA
TA-05763,SP-0007,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA,NA
TA-05764,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-05765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05766,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-05767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05769,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05775,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05776,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05777,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05785,SP-0007,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-05786,SP-0004,SP-0058,SP-0067,SP-0080,NA,NA,NA,NA,NA,NA
TA-05787,SP-0004,SP-0058,SP-0067,SP-0080,NA,NA,NA,NA,NA,NA
TA-05788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05791,SP-0007,SP-0024,SP-0026,SP-0080,SP-0082,SP-0088,NA,NA,NA,NA
TA-05792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05794,SP-0007,SP-0012,SP-0021,SP-0024,SP-0026,SP-0029,SP-0080,SP-0082,NA,NA
TA-05795,SP-0007,SP-0012,SP-0021,SP-0024,SP-0026,SP-0029,SP-0080,SP-0082,NA,NA
TA-05796,SP-0007,SP-0012,SP-0021,SP-0024,SP-0026,SP-0029,SP-0080,SP-0082,NA,NA
TA-05797,SP-0007,SP-0012,SP-0021,SP-0024,SP-0026,SP-0029,SP-0080,SP-0082,NA,NA
TA-05798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05800,SP-0007,SP-0024,SP-0026,SP-0080,SP-0082,SP-0088,NA,NA,NA,NA
TA-05801,SP-0012,SP-0024,SP-0026,SP-0046,SP-0047,SP-0050,SP-0080,NA,NA,NA
TA-05802,SP-0007,SP-0012,SP-0024,SP-0026,SP-0029,SP-0047,SP-0080,NA,NA,NA
TA-05803,SP-0007,SP-0012,SP-0024,SP-0026,SP-0029,SP-0047,SP-0080,NA,NA,NA
TA-05804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05806,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05807,SP-0004,SP-0015,SP-0058,NA,NA,NA,NA,NA,NA,NA
TA-05808,SP-0024,SP-0026,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-05809,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-05810,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05819,SP-0024,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA
TA-05820,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-05821,SP-0063,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-05822,SP-0007,SP-0063,SP-0068,SP-0080,SP-0082,NA,NA,NA,NA,NA
TA-05823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05829,SP-0024,SP-0026,SP-0047,SP-0050,SP-0080,SP-0088,NA,NA,NA,NA
TA-05830,SP-0024,SP-0026,SP-0047,SP-0050,SP-0080,SP-0088,NA,NA,NA,NA
TA-05831,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA
TA-05832,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA
TA-05833,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA
TA-05834,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA
TA-05835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05838,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05839,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05840,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA
TA-05841,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA
TA-05842,SP-0004,SP-0009,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-05843,SP-0007,SP-0013,SP-0055,NA,NA,NA,NA,NA,NA,NA
TA-05844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-05854,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05855,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05856,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-05857,SP-0007,SP-0024,SP-0026,SP-0080,SP-0082,SP-0088,NA,NA,NA,NA
