id,severity_type
7266,severity_type 2
8902,severity_type 2
9621,severity_type 2
8681,severity_type 2
6233,severity_type 2
13827,severity_type 2
18523,severity_type 2
15625,severity_type 2
6713,severity_type 2
343,severity_type 2
13068,severity_type 2
4692,severity_type 2
1400,severity_type 2
7416,severity_type 2
2881,severity_type 2
14314,severity_type 2
11529,severity_type 2
577,severity_type 2
3934,severity_type 2
3293,severity_type 2
6963,severity_type 4
16250,severity_type 2
7421,severity_type 1
3419,severity_type 2
6985,severity_type 2
9041,severity_type 4
8184,severity_type 2
7824,severity_type 1
7314,severity_type 2
10327,severity_type 4
3838,severity_type 2
14009,severity_type 4
105,severity_type 2
5136,severity_type 2
17835,severity_type 2
14293,severity_type 2
15709,severity_type 2
15904,severity_type 2
8528,severity_type 2
8395,severity_type 2
4873,severity_type 2
8321,severity_type 1
1128,severity_type 1
12534,severity_type 2
6161,severity_type 2
12822,severity_type 2
3105,severity_type 2
9152,severity_type 2
3276,severity_type 1
8574,severity_type 4
16689,severity_type 4
10076,severity_type 2
11558,severity_type 2
10522,severity_type 2
3992,severity_type 1
14118,severity_type 2
10505,severity_type 2
11287,severity_type 2
3421,severity_type 2
8790,severity_type 2
12899,severity_type 4
11248,severity_type 2
13847,severity_type 2
9367,severity_type 2
7801,severity_type 2
390,severity_type 2
3711,severity_type 2
13011,severity_type 2
18172,severity_type 1
2118,severity_type 2
4571,severity_type 2
2536,severity_type 2
11159,severity_type 1
4522,severity_type 5
989,severity_type 4
3705,severity_type 4
12127,severity_type 5
1801,severity_type 4
17971,severity_type 5
2877,severity_type 1
11219,severity_type 1
5708,severity_type 1
6157,severity_type 1
9600,severity_type 1
17644,severity_type 1
5630,severity_type 1
6272,severity_type 1
6216,severity_type 1
2831,severity_type 2
10543,severity_type 2
9865,severity_type 2
1360,severity_type 2
14234,severity_type 1
443,severity_type 1
12646,severity_type 2
557,severity_type 2
12094,severity_type 2
7114,severity_type 2
3128,severity_type 2
11177,severity_type 2
7485,severity_type 2
4844,severity_type 1
18275,severity_type 2
11930,severity_type 2
3989,severity_type 2
5971,severity_type 2
15366,severity_type 2
1283,severity_type 2
2336,severity_type 2
2913,severity_type 2
9902,severity_type 2
16226,severity_type 1
16386,severity_type 2
1408,severity_type 2
9182,severity_type 2
4016,severity_type 2
2694,severity_type 2
4913,severity_type 2
86,severity_type 2
3543,severity_type 2
16301,severity_type 2
16868,severity_type 2
9256,severity_type 2
16334,severity_type 2
8076,severity_type 2
14352,severity_type 2
11172,severity_type 2
5211,severity_type 2
3076,severity_type 2
7843,severity_type 2
10648,severity_type 2
10889,severity_type 2
11414,severity_type 2
12759,severity_type 2
2404,severity_type 2
5501,severity_type 2
17617,severity_type 2
14262,severity_type 2
12572,severity_type 2
18487,severity_type 2
9639,severity_type 2
11384,severity_type 2
1180,severity_type 2
11258,severity_type 2
18232,severity_type 2
2700,severity_type 2
7614,severity_type 2
14064,severity_type 1
13818,severity_type 2
11999,severity_type 1
3299,severity_type 1
3092,severity_type 1
5252,severity_type 1
11978,severity_type 2
11632,severity_type 2
16541,severity_type 2
8544,severity_type 2
9014,severity_type 2
14095,severity_type 2
15549,severity_type 2
17063,severity_type 4
1627,severity_type 1
6918,severity_type 2
2846,severity_type 2
7786,severity_type 2
1432,severity_type 4
10914,severity_type 2
5090,severity_type 4
13789,severity_type 2
4227,severity_type 4
2299,severity_type 2
2084,severity_type 2
9585,severity_type 1
127,severity_type 4
5810,severity_type 2
18122,severity_type 2
18526,severity_type 2
13707,severity_type 2
4681,severity_type 2
11089,severity_type 2
2780,severity_type 4
14107,severity_type 2
10558,severity_type 1
6367,severity_type 4
1784,severity_type 4
6584,severity_type 2
17677,severity_type 2
14282,severity_type 2
16011,severity_type 4
649,severity_type 2
11009,severity_type 4
6652,severity_type 2
2801,severity_type 1
9701,severity_type 1
871,severity_type 2
11057,severity_type 4
15380,severity_type 1
10280,severity_type 1
16113,severity_type 1
10849,severity_type 2
13565,severity_type 4
14848,severity_type 2
3405,severity_type 1
3666,severity_type 2
15737,severity_type 4
11401,severity_type 1
14566,severity_type 2
9964,severity_type 2
9909,severity_type 2
1565,severity_type 1
3724,severity_type 4
18149,severity_type 4
5710,severity_type 4
882,severity_type 5
9227,severity_type 1
14256,severity_type 1
5669,severity_type 2
14847,severity_type 2
5962,severity_type 2
4632,severity_type 1
2027,severity_type 2
13580,severity_type 4
10963,severity_type 2
16711,severity_type 2
4367,severity_type 2
16176,severity_type 4
3084,severity_type 2
18073,severity_type 2
7848,severity_type 2
3007,severity_type 2
4735,severity_type 2
4925,severity_type 2
1075,severity_type 2
1199,severity_type 2
5185,severity_type 2
3170,severity_type 2
4214,severity_type 2
7332,severity_type 1
14085,severity_type 1
7112,severity_type 1
7238,severity_type 2
18108,severity_type 1
11769,severity_type 1
7747,severity_type 2
9107,severity_type 2
9341,severity_type 4
11711,severity_type 2
5145,severity_type 4
13360,severity_type 1
14970,severity_type 1
5860,severity_type 2
13546,severity_type 1
3898,severity_type 1
14093,severity_type 4
11035,severity_type 2
11349,severity_type 1
6031,severity_type 2
9474,severity_type 4
11380,severity_type 2
6677,severity_type 2
7281,severity_type 1
17990,severity_type 4
10160,severity_type 1
2994,severity_type 2
8282,severity_type 2
10174,severity_type 2
2495,severity_type 2
1499,severity_type 4
923,severity_type 2
11,severity_type 2
10801,severity_type 4
9591,severity_type 4
4109,severity_type 2
6568,severity_type 2
1534,severity_type 2
17737,severity_type 1
14174,severity_type 1
13486,severity_type 1
14967,severity_type 1
17446,severity_type 1
6665,severity_type 1
3900,severity_type 1
4226,severity_type 1
15258,severity_type 2
875,severity_type 1
1009,severity_type 1
3020,severity_type 2
12594,severity_type 2
13380,severity_type 2
17145,severity_type 1
279,severity_type 4
6499,severity_type 2
1985,severity_type 2
16039,severity_type 2
5920,severity_type 2
13101,severity_type 2
3175,severity_type 2
13021,severity_type 2
955,severity_type 1
488,severity_type 4
10083,severity_type 2
3506,severity_type 4
9362,severity_type 1
15431,severity_type 1
5956,severity_type 2
11462,severity_type 1
14719,severity_type 1
4342,severity_type 1
14199,severity_type 4
11505,severity_type 2
6349,severity_type 1
12531,severity_type 4
677,severity_type 1
1323,severity_type 1
4868,severity_type 4
17424,severity_type 2
7478,severity_type 1
859,severity_type 1
12664,severity_type 1
8161,severity_type 4
2061,severity_type 2
246,severity_type 1
7950,severity_type 4
17608,severity_type 1
5646,severity_type 4
2206,severity_type 1
3914,severity_type 1
3441,severity_type 1
11267,severity_type 2
8989,severity_type 1
1910,severity_type 2
17977,severity_type 1
148,severity_type 1
9191,severity_type 2
9880,severity_type 1
9412,severity_type 2
10586,severity_type 1
898,severity_type 4
14098,severity_type 4
8791,severity_type 4
3981,severity_type 1
6862,severity_type 1
8597,severity_type 1
10372,severity_type 2
3996,severity_type 2
1114,severity_type 2
17906,severity_type 2
1450,severity_type 4
11962,severity_type 4
12010,severity_type 2
10720,severity_type 4
14733,severity_type 2
3272,severity_type 2
2564,severity_type 1
8442,severity_type 2
10923,severity_type 2
1604,severity_type 2
3254,severity_type 4
8293,severity_type 4
10776,severity_type 2
1397,severity_type 4
7431,severity_type 2
16442,severity_type 2
16924,severity_type 2
18226,severity_type 2
3893,severity_type 2
10682,severity_type 4
6988,severity_type 2
17073,severity_type 2
5072,severity_type 2
6136,severity_type 2
7056,severity_type 4
14766,severity_type 2
13127,severity_type 2
8236,severity_type 2
4793,severity_type 2
11342,severity_type 2
14690,severity_type 2
4510,severity_type 2
4015,severity_type 2
16293,severity_type 2
2788,severity_type 1
18245,severity_type 2
17989,severity_type 2
12813,severity_type 2
3802,severity_type 2
8788,severity_type 4
3941,severity_type 2
354,severity_type 2
6674,severity_type 2
16165,severity_type 2
6574,severity_type 1
1274,severity_type 2
5514,severity_type 1
14319,severity_type 2
1271,severity_type 4
7616,severity_type 2
5399,severity_type 2
1783,severity_type 1
4306,severity_type 2
12713,severity_type 4
14633,severity_type 1
10637,severity_type 1
13247,severity_type 2
18431,severity_type 2
15489,severity_type 2
13421,severity_type 1
14801,severity_type 2
18472,severity_type 2
13245,severity_type 4
10025,severity_type 4
10823,severity_type 2
1424,severity_type 2
1357,severity_type 2
2477,severity_type 4
18129,severity_type 2
5277,severity_type 2
15112,severity_type 4
12701,severity_type 2
4127,severity_type 1
2289,severity_type 2
18234,severity_type 2
3012,severity_type 2
5222,severity_type 2
10952,severity_type 4
10223,severity_type 4
14694,severity_type 2
17244,severity_type 1
4883,severity_type 2
16903,severity_type 2
17297,severity_type 2
8911,severity_type 2
10498,severity_type 2
16659,severity_type 2
13366,severity_type 4
14302,severity_type 2
13122,severity_type 4
9270,severity_type 1
13617,severity_type 2
11270,severity_type 2
801,severity_type 4
16683,severity_type 4
15664,severity_type 4
7796,severity_type 2
12092,severity_type 2
13180,severity_type 2
13213,severity_type 4
15260,severity_type 4
9813,severity_type 4
16932,severity_type 2
8151,severity_type 1
4438,severity_type 1
8429,severity_type 4
8491,severity_type 4
3358,severity_type 1
18392,severity_type 2
1058,severity_type 2
13,severity_type 2
11701,severity_type 2
4727,severity_type 2
12712,severity_type 4
4783,severity_type 4
4586,severity_type 4
16294,severity_type 4
9140,severity_type 2
1954,severity_type 4
17413,severity_type 2
9545,severity_type 2
7677,severity_type 4
3263,severity_type 2
12835,severity_type 2
11104,severity_type 2
1311,severity_type 4
2990,severity_type 1
1148,severity_type 1
17558,severity_type 4
11413,severity_type 4
8809,severity_type 2
8888,severity_type 2
9244,severity_type 2
17430,severity_type 1
9555,severity_type 1
9536,severity_type 2
2534,severity_type 2
6805,severity_type 2
3075,severity_type 2
9602,severity_type 2
2189,severity_type 1
11232,severity_type 1
5329,severity_type 1
11203,severity_type 2
15467,severity_type 4
8345,severity_type 1
1754,severity_type 1
7344,severity_type 2
15875,severity_type 1
11582,severity_type 2
6143,severity_type 1
12241,severity_type 2
2051,severity_type 2
9932,severity_type 4
1838,severity_type 4
9635,severity_type 1
13669,severity_type 4
12647,severity_type 4
14681,severity_type 4
1661,severity_type 2
1517,severity_type 2
17380,severity_type 2
7548,severity_type 1
16908,severity_type 4
10893,severity_type 2
2520,severity_type 4
5627,severity_type 4
15245,severity_type 2
3812,severity_type 2
14081,severity_type 2
10054,severity_type 2
12841,severity_type 2
12608,severity_type 1
18507,severity_type 4
9094,severity_type 2
6001,severity_type 2
16877,severity_type 1
8865,severity_type 1
17088,severity_type 2
16753,severity_type 4
5540,severity_type 2
6842,severity_type 2
17991,severity_type 2
8441,severity_type 2
3038,severity_type 2
3853,severity_type 2
15514,severity_type 2
1281,severity_type 2
2129,severity_type 2
12653,severity_type 2
5175,severity_type 1
11277,severity_type 2
3418,severity_type 1
3244,severity_type 4
18400,severity_type 1
16327,severity_type 4
18515,severity_type 1
4434,severity_type 1
1662,severity_type 1
11562,severity_type 1
16589,severity_type 1
508,severity_type 1
548,severity_type 2
12649,severity_type 2
7888,severity_type 1
14056,severity_type 4
13031,severity_type 2
8374,severity_type 2
12346,severity_type 4
15299,severity_type 1
7960,severity_type 1
9202,severity_type 1
2479,severity_type 2
10866,severity_type 1
12460,severity_type 1
6962,severity_type 1
4606,severity_type 1
16838,severity_type 1
17628,severity_type 1
9886,severity_type 1
12386,severity_type 1
18469,severity_type 1
15847,severity_type 1
9167,severity_type 1
17571,severity_type 1
17181,severity_type 1
18450,severity_type 1
1442,severity_type 3
494,severity_type 3
7487,severity_type 3
15786,severity_type 3
11585,severity_type 4
3592,severity_type 4
17717,severity_type 4
13427,severity_type 1
8485,severity_type 1
16073,severity_type 2
4607,severity_type 1
804,severity_type 1
5391,severity_type 2
13779,severity_type 1
1632,severity_type 2
10277,severity_type 2
4931,severity_type 4
7708,severity_type 2
18002,severity_type 4
9153,severity_type 2
9192,severity_type 2
7554,severity_type 2
13969,severity_type 2
10344,severity_type 1
10624,severity_type 1
15142,severity_type 2
14617,severity_type 1
6382,severity_type 4
13785,severity_type 2
10692,severity_type 2
11922,severity_type 4
6236,severity_type 2
18193,severity_type 2
15215,severity_type 2
17631,severity_type 2
1948,severity_type 2
5548,severity_type 1
1531,severity_type 2
12963,severity_type 1
431,severity_type 1
8245,severity_type 1
4261,severity_type 1
17520,severity_type 1
16594,severity_type 2
1712,severity_type 2
11574,severity_type 4
9783,severity_type 2
16501,severity_type 2
8607,severity_type 2
14754,severity_type 2
2493,severity_type 2
12908,severity_type 1
14183,severity_type 1
3450,severity_type 1
3246,severity_type 2
9629,severity_type 2
6702,severity_type 2
9905,severity_type 2
2692,severity_type 2
15395,severity_type 4
11715,severity_type 2
6943,severity_type 2
10282,severity_type 2
4742,severity_type 1
11943,severity_type 2
2300,severity_type 4
615,severity_type 2
14518,severity_type 2
1071,severity_type 2
13521,severity_type 2
15523,severity_type 2
6282,severity_type 2
14260,severity_type 2
361,severity_type 2
17972,severity_type 2
6047,severity_type 2
3378,severity_type 2
1723,severity_type 2
2630,severity_type 1
9622,severity_type 2
15838,severity_type 2
299,severity_type 2
14753,severity_type 2
13893,severity_type 2
7230,severity_type 2
4201,severity_type 2
11350,severity_type 2
14404,severity_type 2
2460,severity_type 2
3328,severity_type 2
349,severity_type 2
1889,severity_type 2
13097,severity_type 2
14776,severity_type 2
1660,severity_type 2
11936,severity_type 2
14491,severity_type 2
8734,severity_type 2
4410,severity_type 2
13757,severity_type 2
232,severity_type 2
784,severity_type 2
3657,severity_type 2
17258,severity_type 2
15773,severity_type 2
651,severity_type 2
4810,severity_type 2
18346,severity_type 2
984,severity_type 2
1883,severity_type 2
7422,severity_type 2
2350,severity_type 2
3523,severity_type 2
715,severity_type 2
2040,severity_type 2
3771,severity_type 2
1891,severity_type 2
10877,severity_type 2
447,severity_type 1
6099,severity_type 2
6000,severity_type 2
17914,severity_type 1
609,severity_type 2
5625,severity_type 4
