id,event_type
12416,event_type 35
12416,event_type 34
12415,event_type 34
12415,event_type 35
12414,event_type 35
12414,event_type 34
12413,event_type 11
12412,event_type 35
12412,event_type 34
12411,event_type 23
12410,event_type 35
12409,event_type 35
12409,event_type 34
12408,event_type 11
12407,event_type 42
12407,event_type 44
12407,event_type 43
12407,event_type 45
12407,event_type 42
12407,event_type 44
12407,event_type 43
12407,event_type 45
12406,event_type 15
12406,event_type 15
12405,event_type 35
12405,event_type 34
12404,event_type 11
12404,event_type 11
12403,event_type 34
12403,event_type 35
12402,event_type 11
12401,event_type 11
12400,event_type 15
12400,event_type 11
12400,event_type 54
12399,event_type 34
12399,event_type 35
12398,event_type 15
12398,event_type 15
12397,event_type 11
12397,event_type 11
12396,event_type 15
12395,event_type 35
12395,event_type 34
12395,event_type 20
12394,event_type 11
12393,event_type 23
12393,event_type 11
12393,event_type 22
12392,event_type 35
12391,event_type 15
12391,event_type 11
12390,event_type 11
12389,event_type 11
12388,event_type 11
12388,event_type 15
12387,event_type 11
12387,event_type 54
12386,event_type 34
12386,event_type 35
12386,event_type 11
12385,event_type 15
12385,event_type 11
12384,event_type 11
12383,event_type 11
12383,event_type 13
12382,event_type 11
12382,event_type 11
12381,event_type 34
12381,event_type 35
12380,event_type 11
12379,event_type 35
12378,event_type 11
12378,event_type 14
12377,event_type 11
12376,event_type 15
12376,event_type 7
12375,event_type 35
12374,event_type 35
12374,event_type 34
12373,event_type 11
12372,event_type 35
12372,event_type 34
12371,event_type 13
12371,event_type 13
12370,event_type 11
12369,event_type 20
12369,event_type 35
12368,event_type 35
12368,event_type 34
12367,event_type 11
12367,event_type 11
12366,event_type 11
12365,event_type 11
12364,event_type 20
12364,event_type 35
12363,event_type 15
12362,event_type 35
12362,event_type 34
12361,event_type 15
12360,event_type 54
12359,event_type 35
12359,event_type 34
12358,event_type 11
12357,event_type 35
12357,event_type 34
12356,event_type 11
12355,event_type 34
12355,event_type 35
12354,event_type 11
12353,event_type 15
12352,event_type 11
12351,event_type 20
12351,event_type 20
12350,event_type 35
12350,event_type 34
12349,event_type 15
12348,event_type 34
12347,event_type 15
12346,event_type 35
12345,event_type 13
12345,event_type 11
12345,event_type 13
12345,event_type 11
12344,event_type 13
12343,event_type 13
12343,event_type 11
12342,event_type 34
12342,event_type 35
12341,event_type 11
12340,event_type 34
12340,event_type 35
12339,event_type 35
12339,event_type 34
12338,event_type 15
12338,event_type 11
12337,event_type 30
12337,event_type 30
12336,event_type 15
12336,event_type 54
12335,event_type 11
12334,event_type 15
12334,event_type 11
12333,event_type 54
12333,event_type 11
12332,event_type 35
12332,event_type 34
12332,event_type 35
12332,event_type 34
12331,event_type 7
12331,event_type 11
12330,event_type 11
12330,event_type 15
12329,event_type 44
12329,event_type 42
12328,event_type 34
12328,event_type 35
12327,event_type 11
12327,event_type 11
12326,event_type 20
12326,event_type 11
12326,event_type 14
12326,event_type 23
12325,event_type 20
12324,event_type 11
12324,event_type 13
12323,event_type 15
12323,event_type 15
12322,event_type 15
12321,event_type 34
12321,event_type 35
12320,event_type 11
12320,event_type 11
12319,event_type 35
12319,event_type 34
12318,event_type 11
12317,event_type 34
12317,event_type 35
12316,event_type 35
12316,event_type 34
12315,event_type 44
12315,event_type 42
12315,event_type 43
12314,event_type 11
12313,event_type 46
12313,event_type 47
12313,event_type 20
12313,event_type 53
12313,event_type 50
12313,event_type 49
12312,event_type 20
12311,event_type 15
12311,event_type 15
12310,event_type 20
12309,event_type 35
12309,event_type 34
12308,event_type 11
12308,event_type 15
12307,event_type 15
12307,event_type 11
12306,event_type 35
12306,event_type 34
12305,event_type 35
12305,event_type 34
12304,event_type 15
12304,event_type 15
12303,event_type 15
12302,event_type 35
12302,event_type 34
12301,event_type 34
12301,event_type 35
12300,event_type 34
12300,event_type 35
12299,event_type 15
12298,event_type 35
12297,event_type 11
12297,event_type 15
12296,event_type 34
12296,event_type 35
12295,event_type 35
12294,event_type 44
12294,event_type 42
12293,event_type 34
12293,event_type 35
12292,event_type 34
12292,event_type 35
12291,event_type 11
12290,event_type 35
12290,event_type 34
12289,event_type 34
12289,event_type 35
12288,event_type 37
12288,event_type 40
12287,event_type 34
12287,event_type 35
12286,event_type 11
12285,event_type 11
12285,event_type 11
12284,event_type 11
12283,event_type 11
12283,event_type 11
12282,event_type 15
12282,event_type 11
12281,event_type 35
12281,event_type 34
12280,event_type 11
12279,event_type 35
12279,event_type 34
12279,event_type 20
12278,event_type 15
12277,event_type 11
12277,event_type 15
12276,event_type 15
12275,event_type 15
12274,event_type 11
12274,event_type 54
12274,event_type 15
12273,event_type 11
12272,event_type 35
12272,event_type 34
12271,event_type 35
12271,event_type 34
12270,event_type 15
12270,event_type 11
12270,event_type 15
12270,event_type 11
12269,event_type 20
12269,event_type 23
12269,event_type 11
12269,event_type 22
12268,event_type 11
12268,event_type 11
12267,event_type 11
12267,event_type 11
12266,event_type 15
12266,event_type 54
12266,event_type 11
12265,event_type 15
12264,event_type 11
12264,event_type 13
12264,event_type 11
12264,event_type 13
12263,event_type 15
12263,event_type 11
12262,event_type 34
12262,event_type 35
12261,event_type 11
12260,event_type 34
12260,event_type 35
12260,event_type 34
12260,event_type 35
12259,event_type 15
12259,event_type 26
12258,event_type 11
12258,event_type 15
12258,event_type 11
12258,event_type 15
12257,event_type 35
12257,event_type 34
12256,event_type 35
12256,event_type 34
12255,event_type 54
12255,event_type 11
12255,event_type 54
12255,event_type 11
12254,event_type 11
12253,event_type 13
12253,event_type 11
12252,event_type 34
12252,event_type 35
12251,event_type 15
12250,event_type 35
12250,event_type 34
12249,event_type 15
12248,event_type 35
12248,event_type 34
12247,event_type 35
12247,event_type 34
12246,event_type 35
12245,event_type 11
12244,event_type 11
12243,event_type 23
12243,event_type 11
12242,event_type 35
12241,event_type 11
12240,event_type 44
12240,event_type 43
12240,event_type 42
12239,event_type 11
12239,event_type 15
12239,event_type 11
12239,event_type 15
12238,event_type 15
12237,event_type 11
12237,event_type 34
12237,event_type 35
12236,event_type 11
12235,event_type 15
12235,event_type 15
12234,event_type 44
12234,event_type 42
12233,event_type 11
12232,event_type 15
12232,event_type 54
12231,event_type 34
12230,event_type 34
12230,event_type 35
12229,event_type 15
12228,event_type 11
12228,event_type 15
12227,event_type 15
12227,event_type 11
12226,event_type 11
12225,event_type 11
12224,event_type 15
12223,event_type 34
12223,event_type 35
12222,event_type 11
12221,event_type 34
12221,event_type 35
12220,event_type 11
12220,event_type 11
12219,event_type 11
12218,event_type 35
12218,event_type 34
12217,event_type 35
12217,event_type 34
12216,event_type 35
12216,event_type 34
12215,event_type 34
12215,event_type 35
12214,event_type 15
12213,event_type 15
12212,event_type 34
12212,event_type 35
12211,event_type 34
12211,event_type 35
12210,event_type 34
12210,event_type 35
12209,event_type 15
12208,event_type 11
12207,event_type 34
12207,event_type 35
12207,event_type 34
12207,event_type 35
12206,event_type 34
12205,event_type 50
12204,event_type 34
12204,event_type 35
12203,event_type 34
12203,event_type 35
12202,event_type 15
12201,event_type 35
12201,event_type 34
12200,event_type 44
12200,event_type 42
12200,event_type 43
12199,event_type 11
12199,event_type 15
12199,event_type 11
12199,event_type 15
12198,event_type 15
12198,event_type 11
12197,event_type 34
12197,event_type 35
12196,event_type 15
12195,event_type 35
12194,event_type 15
12193,event_type 34
12193,event_type 35
12192,event_type 15
12191,event_type 13
12190,event_type 34
12190,event_type 35
12189,event_type 20
12189,event_type 35
12188,event_type 34
12188,event_type 35
12187,event_type 34
12187,event_type 35
12186,event_type 11
12186,event_type 23
12186,event_type 32
12186,event_type 20
12185,event_type 11
12185,event_type 13
12184,event_type 34
12184,event_type 35
12183,event_type 34
12183,event_type 35
12182,event_type 34
12181,event_type 11
12181,event_type 13
12180,event_type 15
12180,event_type 11
12180,event_type 26
12179,event_type 11
12178,event_type 15
12177,event_type 34
12177,event_type 35
12176,event_type 11
12176,event_type 15
12176,event_type 11
12176,event_type 15
12175,event_type 35
12175,event_type 34
12174,event_type 35
12174,event_type 34
12173,event_type 11
12173,event_type 11
12172,event_type 20
12171,event_type 15
12170,event_type 11
12169,event_type 11
12168,event_type 11
12167,event_type 34
12167,event_type 35
12166,event_type 15
12165,event_type 11
12164,event_type 34
12164,event_type 35
12163,event_type 20
12163,event_type 20
12162,event_type 21
12161,event_type 14
12161,event_type 11
12160,event_type 35
12159,event_type 11
12158,event_type 35
12158,event_type 34
12157,event_type 34
12157,event_type 35
12156,event_type 35
12156,event_type 34
12155,event_type 11
12154,event_type 35
12154,event_type 34
12153,event_type 11
12153,event_type 15
12153,event_type 11
12153,event_type 15
12152,event_type 15
12152,event_type 15
12151,event_type 11
12151,event_type 15
12150,event_type 20
12149,event_type 24
12149,event_type 11
12149,event_type 14
12148,event_type 11
12147,event_type 11
12147,event_type 11
12146,event_type 54
12146,event_type 15
12146,event_type 11
12145,event_type 50
12145,event_type 47
12145,event_type 53
12145,event_type 49
12144,event_type 34
12144,event_type 35
12143,event_type 35
12143,event_type 34
12142,event_type 11
12141,event_type 11
12141,event_type 15
12140,event_type 34
12140,event_type 35
12140,event_type 34
12140,event_type 35
12139,event_type 35
12139,event_type 34
12138,event_type 35
12138,event_type 34
12137,event_type 15
12136,event_type 15
12136,event_type 20
12135,event_type 35
12135,event_type 34
12135,event_type 35
12135,event_type 34
12134,event_type 35
12133,event_type 11
12133,event_type 15
12132,event_type 35
12132,event_type 34
12131,event_type 31
12131,event_type 11
12131,event_type 6
12130,event_type 11
12129,event_type 11
12128,event_type 15
12127,event_type 10
12127,event_type 30
12126,event_type 15
12125,event_type 20
12124,event_type 23
12124,event_type 11
12123,event_type 15
12123,event_type 11
12123,event_type 15
12123,event_type 11
12122,event_type 14
12122,event_type 11
12122,event_type 23
12122,event_type 20
12121,event_type 44
12121,event_type 42
12120,event_type 35
12120,event_type 34
12119,event_type 34
12119,event_type 35
12118,event_type 34
12118,event_type 35
12117,event_type 15
12116,event_type 11
12115,event_type 11
12115,event_type 4
12114,event_type 35
12114,event_type 34
12113,event_type 15
12112,event_type 15
12111,event_type 11
12110,event_type 34
12109,event_type 11
12109,event_type 20
12108,event_type 15
12107,event_type 11
12106,event_type 23
12106,event_type 11
12105,event_type 11
12104,event_type 35
12104,event_type 34
12103,event_type 11
12102,event_type 11
12101,event_type 15
12100,event_type 35
12100,event_type 34
12099,event_type 54
12099,event_type 11
12099,event_type 54
12099,event_type 11
12098,event_type 15
12097,event_type 11
12096,event_type 44
12096,event_type 43
12096,event_type 42
12095,event_type 35
12095,event_type 34
12094,event_type 35
