id,resource_type
5129,resource_type 7
5130,resource_type 8
5131,resource_type 2
5132,resource_type 2
5133,resource_type 8
5134,resource_type 6
5134,resource_type 8
5134,resource_type 7
5135,resource_type 7
5135,resource_type 8
5136,resource_type 2
5137,resource_type 2
5138,resource_type 2
5138,resource_type 8
5138,resource_type 7
5139,resource_type 2
5140,resource_type 8
5141,resource_type 2
5142,resource_type 8
5143,resource_type 8
5144,resource_type 8
5145,resource_type 2
5146,resource_type 8
5146,resource_type 8
5147,resource_type 8
5147,resource_type 8
5148,resource_type 8
5149,resource_type 2
5150,resource_type 8
5151,resource_type 2
5152,resource_type 2
5153,resource_type 2
5154,resource_type 8
5155,resource_type 8
5156,resource_type 9
5156,resource_type 9
5157,resource_type 2
5158,resource_type 2
5159,resource_type 2
5160,resource_type 8
5161,resource_type 8
5162,resource_type 8
5163,resource_type 2
5164,resource_type 2
5165,resource_type 8
5166,resource_type 2
5167,resource_type 8
5168,resource_type 8
5169,resource_type 8
5170,resource_type 2
5170,resource_type 4
5171,resource_type 2
5172,resource_type 2
5173,resource_type 2
5174,resource_type 2
5175,resource_type 8
5176,resource_type 8
5176,resource_type 2
5177,resource_type 2
5178,resource_type 8
5179,resource_type 8
5180,resource_type 7
5180,resource_type 8
5181,resource_type 8
5182,resource_type 8
5183,resource_type 2
5184,resource_type 8
5185,resource_type 2
5186,resource_type 8
5187,resource_type 8
5188,resource_type 8
5188,resource_type 8
5189,resource_type 2
5190,resource_type 8
5190,resource_type 1
5190,resource_type 6
5191,resource_type 8
5192,resource_type 2
5192,resource_type 4
5192,resource_type 7
5193,resource_type 8
5194,resource_type 2
5195,resource_type 8
5196,resource_type 8
5197,resource_type 8
5198,resource_type 2
5199,resource_type 2
5200,resource_type 8
5201,resource_type 2
5202,resource_type 7
5202,resource_type 8
5203,resource_type 2
5204,resource_type 8
5205,resource_type 2
5206,resource_type 9
5207,resource_type 7
5207,resource_type 8
5208,resource_type 2
5209,resource_type 2
5210,resource_type 2
5211,resource_type 2
5212,resource_type 2
5213,resource_type 2
5214,resource_type 6
5214,resource_type 8
5215,resource_type 8
5215,resource_type 2
5216,resource_type 2
5217,resource_type 2
5218,resource_type 2
5219,resource_type 2
5220,resource_type 2
5220,resource_type 2
5221,resource_type 8
5221,resource_type 8
5222,resource_type 2
5223,resource_type 2
5223,resource_type 2
5224,resource_type 8
5224,resource_type 8
5225,resource_type 8
5225,resource_type 8
5226,resource_type 2
5227,resource_type 8
5228,resource_type 2
5229,resource_type 2
5230,resource_type 8
5231,resource_type 2
5232,resource_type 8
5233,resource_type 2
5234,resource_type 2
5235,resource_type 8
5235,resource_type 7
5236,resource_type 2
5237,resource_type 2
5237,resource_type 2
5238,resource_type 2
5239,resource_type 2
5240,resource_type 2
5241,resource_type 8
5242,resource_type 2
5243,resource_type 8
5243,resource_type 8
5244,resource_type 2
5245,resource_type 8
5246,resource_type 2
5247,resource_type 8
5248,resource_type 8
5249,resource_type 8
5250,resource_type 2
5251,resource_type 8
5252,resource_type 2
5253,resource_type 8
5253,resource_type 6
5254,resource_type 8
5255,resource_type 8
5256,resource_type 2
5257,resource_type 8
5258,resource_type 2
5259,resource_type 8
5259,resource_type 2
5260,resource_type 8
5261,resource_type 2
5262,resource_type 2
5263,resource_type 8
5263,resource_type 2
5264,resource_type 8
5264,resource_type 2
5265,resource_type 2
5266,resource_type 2
5267,resource_type 7
5267,resource_type 8
5268,resource_type 8
5269,resource_type 2
5270,resource_type 2
5271,resource_type 8
5272,resource_type 8
5273,resource_type 2
5274,resource_type 2
5275,resource_type 2
5276,resource_type 8
5277,resource_type 2
5278,resource_type 2
5279,resource_type 2
5280,resource_type 8
5281,resource_type 2
5282,resource_type 8
5283,resource_type 2
5284,resource_type 2
5285,resource_type 8
5286,resource_type 8
5287,resource_type 2
5288,resource_type 8
5289,resource_type 2
5290,resource_type 8
5290,resource_type 8
5291,resource_type 8
5292,resource_type 2
5293,resource_type 2
5294,resource_type 2
5294,resource_type 8
5295,resource_type 8
5295,resource_type 8
5296,resource_type 2
5297,resource_type 8
5298,resource_type 2
5299,resource_type 2
5300,resource_type 8
5301,resource_type 2
5302,resource_type 2
5303,resource_type 8
5304,resource_type 8
5305,resource_type 2
5306,resource_type 9
5307,resource_type 2
5308,resource_type 2
5309,resource_type 2
5309,resource_type 8
5310,resource_type 8
5311,resource_type 8
5312,resource_type 2
5313,resource_type 2
5314,resource_type 2
5315,resource_type 8
5316,resource_type 8
5316,resource_type 2
5316,resource_type 8
5316,resource_type 2
5317,resource_type 8
5318,resource_type 2
5319,resource_type 8
5320,resource_type 8
5321,resource_type 2
5321,resource_type 2
5322,resource_type 8
5323,resource_type 8
5324,resource_type 8
5324,resource_type 2
5325,resource_type 8
5326,resource_type 2
5327,resource_type 2
5328,resource_type 8
5329,resource_type 2
5329,resource_type 8
5330,resource_type 2
5331,resource_type 2
5332,resource_type 2
5333,resource_type 8
5334,resource_type 8
5335,resource_type 8
5335,resource_type 8
5336,resource_type 2
5337,resource_type 8
5338,resource_type 4
5338,resource_type 8
5338,resource_type 10
5338,resource_type 6
5339,resource_type 8
5340,resource_type 8
5340,resource_type 6
5341,resource_type 8
5342,resource_type 2
5343,resource_type 2
5344,resource_type 8
5345,resource_type 2
5345,resource_type 8
5346,resource_type 2
5347,resource_type 8
5348,resource_type 2
5349,resource_type 8
5350,resource_type 2
5351,resource_type 2
5352,resource_type 8
5353,resource_type 8
5353,resource_type 2
5354,resource_type 8
5354,resource_type 2
5355,resource_type 8
5356,resource_type 8
5357,resource_type 2
5358,resource_type 8
5359,resource_type 8
5359,resource_type 8
5360,resource_type 2
5361,resource_type 2
5362,resource_type 2
5363,resource_type 8
5363,resource_type 4
5364,resource_type 2
5365,resource_type 2
5366,resource_type 2
5366,resource_type 2
5367,resource_type 8
5368,resource_type 8
5369,resource_type 2
5370,resource_type 8
5371,resource_type 8
5372,resource_type 8
5372,resource_type 8
5373,resource_type 2
5374,resource_type 8
5375,resource_type 8
5376,resource_type 2
5377,resource_type 2
5378,resource_type 2
5379,resource_type 6
5379,resource_type 8
5380,resource_type 2
5381,resource_type 8
5382,resource_type 8
5382,resource_type 8
5383,resource_type 2
5384,resource_type 8
5384,resource_type 8
5385,resource_type 2
5386,resource_type 2
5387,resource_type 2
5387,resource_type 8
5388,resource_type 2
5388,resource_type 2
5389,resource_type 2
5389,resource_type 2
5390,resource_type 2
5391,resource_type 2
5392,resource_type 8
5393,resource_type 8
5394,resource_type 2
5395,resource_type 8
5396,resource_type 2
5397,resource_type 8
5398,resource_type 2
5399,resource_type 2
5400,resource_type 8
5401,resource_type 8
5402,resource_type 2
5403,resource_type 2
5404,resource_type 8
5405,resource_type 2
5406,resource_type 8
5407,resource_type 8
5407,resource_type 8
5408,resource_type 8
5409,resource_type 2
5410,resource_type 8
5410,resource_type 8
5411,resource_type 8
5412,resource_type 2
5413,resource_type 8
5414,resource_type 2
5415,resource_type 2
5416,resource_type 2
5416,resource_type 9
5417,resource_type 8
5417,resource_type 8
5418,resource_type 8
5419,resource_type 2
5420,resource_type 8
5421,resource_type 8
5421,resource_type 9
5421,resource_type 2
5422,resource_type 2
5423,resource_type 8
5424,resource_type 2
5425,resource_type 8
5425,resource_type 8
5426,resource_type 2
5427,resource_type 8
5428,resource_type 2
5429,resource_type 8
5430,resource_type 8
5430,resource_type 2
5431,resource_type 8
5432,resource_type 2
5433,resource_type 2
5434,resource_type 2
5435,resource_type 2
5436,resource_type 8
5437,resource_type 8
5438,resource_type 2
5439,resource_type 8
5440,resource_type 2
5441,resource_type 8
5442,resource_type 2
5443,resource_type 8
5444,resource_type 8
5445,resource_type 2
5446,resource_type 2
5447,resource_type 8
5448,resource_type 2
5449,resource_type 2
5450,resource_type 8
5451,resource_type 8
5452,resource_type 8
5452,resource_type 2
5453,resource_type 8
5454,resource_type 8
5455,resource_type 7
5455,resource_type 7
5456,resource_type 8
5456,resource_type 8
5457,resource_type 8
5458,resource_type 3
5459,resource_type 8
5460,resource_type 8
5461,resource_type 8
5462,resource_type 2
5463,resource_type 2
5464,resource_type 8
5465,resource_type 8
5465,resource_type 8
5466,resource_type 2
5467,resource_type 2
5468,resource_type 9
5469,resource_type 8
5469,resource_type 8
5470,resource_type 8
5471,resource_type 8
5471,resource_type 8
5472,resource_type 8
5472,resource_type 2
5473,resource_type 2
5474,resource_type 7
5475,resource_type 8
5475,resource_type 5
5476,resource_type 8
5477,resource_type 8
5478,resource_type 8
5479,resource_type 8
5480,resource_type 2
5481,resource_type 2
5482,resource_type 2
5483,resource_type 2
5484,resource_type 6
5484,resource_type 8
5485,resource_type 8
5485,resource_type 8
5486,resource_type 8
5486,resource_type 8
5487,resource_type 8
5488,resource_type 4
5488,resource_type 2
5488,resource_type 8
5489,resource_type 2
5490,resource_type 2
5491,resource_type 8
5492,resource_type 2
5493,resource_type 8
5494,resource_type 2
5494,resource_type 2
5495,resource_type 2
5496,resource_type 3
5497,resource_type 8
5498,resource_type 2
5499,resource_type 2
5500,resource_type 2
5501,resource_type 2
5502,resource_type 2
5503,resource_type 8
5503,resource_type 8
5504,resource_type 1
5504,resource_type 8
5504,resource_type 1
5504,resource_type 8
5505,resource_type 2
5506,resource_type 8
5507,resource_type 8
5508,resource_type 8
5509,resource_type 8
5510,resource_type 8
5511,resource_type 8
5511,resource_type 2
5512,resource_type 8
5513,resource_type 8
5514,resource_type 2
5515,resource_type 8
5515,resource_type 8
5516,resource_type 2
5517,resource_type 8
5517,resource_type 8
5518,resource_type 2
5519,resource_type 8
5520,resource_type 2
5521,resource_type 2
5522,resource_type 2
5523,resource_type 2
5524,resource_type 2
5525,resource_type 8
5525,resource_type 8
5526,resource_type 2
5527,resource_type 8
5527,resource_type 2
5528,resource_type 8
5529,resource_type 2
5530,resource_type 8
5531,resource_type 8
5532,resource_type 8
5533,resource_type 8
5534,resource_type 8
5534,resource_type 6
5534,resource_type 4
5535,resource_type 8
5536,resource_type 8
5537,resource_type 6
5537,resource_type 8
5538,resource_type 8
5539,resource_type 2
5540,resource_type 2
5541,resource_type 8
5542,resource_type 2
5543,resource_type 8
5544,resource_type 8
5544,resource_type 2
5544,resource_type 8
5544,resource_type 2
5545,resource_type 8
5546,resource_type 2
5547,resource_type 8
5548,resource_type 2
5549,resource_type 2
5550,resource_type 2
5551,resource_type 2
5552,resource_type 2
5553,resource_type 8
5554,resource_type 8
5555,resource_type 2
5556,resource_type 8
5557,resource_type 8
5558,resource_type 2
5559,resource_type 8
5560,resource_type 2
5561,resource_type 8
5562,resource_type 8
5562,resource_type 8
5563,resource_type 8
5564,resource_type 8
5565,resource_type 2
5566,resource_type 2
5567,resource_type 2
5568,resource_type 8
5568,resource_type 4
5569,resource_type 8
5570,resource_type 2
5571,resource_type 8
5572,resource_type 8
5573,resource_type 8
5574,resource_type 2
5575,resource_type 2
5575,resource_type 2
5576,resource_type 8
5577,resource_type 8
5578,resource_type 2
5579,resource_type 2
5580,resource_type 2
5581,resource_type 2
5582,resource_type 8
5582,resource_type 2
5583,resource_type 2
5584,resource_type 2
5585,resource_type 8
5586,resource_type 8
5587,resource_type 8
5588,resource_type 8
5588,resource_type 8
5589,resource_type 8
5590,resource_type 8
5590,resource_type 4
5591,resource_type 8
5592,resource_type 2
5593,resource_type 8
5594,resource_type 8
5595,resource_type 8
5596,resource_type 2
5597,resource_type 8
5598,resource_type 2
5599,resource_type 8
5600,resource_type 2
5601,resource_type 2
5602,resource_type 9
5602,resource_type 8
5603,resource_type 8
5604,resource_type 2
5605,resource_type 2
5606,resource_type 8
5606,resource_type 8
5607,resource_type 7
5607,resource_type 8
5608,resource_type 2
5609,resource_type 8
5610,resource_type 8
5611,resource_type 8
5612,resource_type 6
5612,resource_type 8
5612,resource_type 4
5612,resource_type 2
5612,resource_type 7
5613,resource_type 2
5614,resource_type 8
5615,resource_type 8
5616,resource_type 2
5617,resource_type 8
5618,resource_type 2
5619,resource_type 2
5620,resource_type 2
5621,resource_type 8
5622,resource_type 2
5623,resource_type 8
5623,resource_type 8
5624,resource_type 8
5624,resource_type 6
5625,resource_type 2
5626,resource_type 2
5627,resource_type 2
5628,resource_type 2
5629,resource_type 8
5630,resource_type 2
5631,resource_type 8
5631,resource_type 8
5632,resource_type 8
5632,resource_type 8
5633,resource_type 8
5634,resource_type 8
5635,resource_type 8
5636,resource_type 2
5637,resource_type 8
5638,resource_type 8
5639,resource_type 2
5640,resource_type 8
5641,resource_type 8
5642,resource_type 8
5643,resource_type 8
5644,resource_type 2
5645,resource_type 2
5645,resource_type 2
5646,resource_type 2
5647,resource_type 8
5647,resource_type 8
5648,resource_type 2
5649,resource_type 2
5650,resource_type 8
5651,resource_type 2
5652,resource_type 8
5653,resource_type 2
5654,resource_type 8
5654,resource_type 8
5655,resource_type 8
5656,resource_type 2
5657,resource_type 8
